,city,driver_count,type,date,fare,ride_id
788,Royland,64,Urban,5/4/2019 2:54,15.14,4988285663911
789,Royland,64,Urban,2/12/2019 1:18,44.33,5324586781265
790,Royland,64,Urban,2/10/2019 13:50,11.24,4949540975576
791,Royland,64,Urban,3/25/2019 18:17,7.09,5660295214299
792,Royland,64,Urban,1/26/2019 21:29,14.68,1747288700619
793,Royland,64,Urban,4/9/2019 0:32,22.89,5157860209922
794,Royland,64,Urban,1/15/2019 8:50,4.1,9409233443225
795,Royland,64,Urban,1/16/2019 2:06,4.89,8053338078311
796,Royland,64,Urban,2/19/2019 8:25,13.02,186046534225
797,Royland,64,Urban,3/22/2019 22:02,23.31,2832997992475
798,Royland,64,Urban,2/21/2019 22:19,5.95,8419472819508
799,Royland,64,Urban,2/22/2019 22:46,10.19,8898717814964
800,Royland,64,Urban,3/24/2019 10:24,10.05,2956667449547
801,Royland,64,Urban,1/11/2019 14:23,43.07,758051257033
802,Royland,64,Urban,5/7/2019 14:58,36.22,2538030596845
803,Royland,64,Urban,2/18/2019 2:03,8.32,5213108195867
804,Royland,64,Urban,4/23/2019 1:14,40.39,338531895520
805,Royland,64,Urban,1/20/2019 12:13,6.66,4292343513903
806,Royland,64,Urban,1/11/2019 9:50,18.42,5578365228841
807,Royland,64,Urban,3/23/2019 12:21,13.7,8505727203359
808,Royland,64,Urban,1/18/2019 0:03,32.11,4548837819274
809,Erikaland,37,Urban,2/18/2019 7:47,20.62,3294151034077
810,Erikaland,37,Urban,3/11/2019 2:19,27.39,132013691958
811,Erikaland,37,Urban,3/27/2019 13:11,36.52,2195945483563
812,Erikaland,37,Urban,4/13/2019 12:26,25.22,4847173431127
813,Erikaland,37,Urban,2/21/2019 20:28,12.44,2705086825803
814,Erikaland,37,Urban,5/7/2019 11:23,22.72,5590425216650
815,Erikaland,37,Urban,3/24/2019 9:50,4.07,6561682951720
816,Erikaland,37,Urban,2/5/2019 4:51,14.13,9877186615998
817,Erikaland,37,Urban,3/17/2019 16:51,39.58,6422633857150
818,Erikaland,37,Urban,4/25/2019 11:18,34.05,5673820536254
819,Erikaland,37,Urban,3/27/2019 8:27,26.25,4808796549026
820,Erikaland,37,Urban,2/11/2019 3:01,35.89,1692275914503
821,Huntermouth,37,Urban,2/10/2019 23:32,25.79,1880379662035
822,Huntermouth,37,Urban,2/24/2019 7:57,39.12,928039410570
823,Huntermouth,37,Urban,2/19/2019 3:19,7.05,1616522979657
824,Huntermouth,37,Urban,4/9/2019 20:23,35.11,3005607850321
825,Huntermouth,37,Urban,5/4/2019 15:20,36.77,7186624075617
826,Huntermouth,37,Urban,3/21/2019 8:44,32.42,3393252517981
827,Huntermouth,37,Urban,3/14/2019 10:37,30.49,9537564108817
828,Huntermouth,37,Urban,1/17/2019 12:10,41.48,7802304472162
829,Huntermouth,37,Urban,2/3/2019 12:19,31.43,4782856135575
830,Huntermouth,37,Urban,3/21/2019 13:31,27.96,3030924771455
831,Huntermouth,37,Urban,2/5/2019 8:10,28.58,314351998542
832,Huntermouth,37,Urban,3/19/2019 17:31,15.05,1677081037622
833,Huntermouth,37,Urban,4/28/2019 17:26,31.43,6660476793567
834,Huntermouth,37,Urban,3/2/2019 10:47,10.89,1647274547856
835,Huntermouth,37,Urban,1/10/2019 9:40,43.01,7580698306378
836,Huntermouth,37,Urban,1/9/2019 22:56,15.31,1530050197997
837,Huntermouth,37,Urban,3/20/2019 0:45,40.55,6750623726934
838,Huntermouth,37,Urban,1/6/2019 20:23,28.74,654209897024
839,Huntermouth,37,Urban,5/7/2019 8:47,25.83,961632121092
840,Huntermouth,37,Urban,4/3/2019 7:02,29.88,8967623538278
841,Huntermouth,37,Urban,4/20/2019 9:38,23.65,3496017787039
842,Huntermouth,37,Urban,1/24/2019 17:07,42.36,2881099887400
843,Huntermouth,37,Urban,3/27/2019 11:50,22.64,9536744918833
844,Huntermouth,37,Urban,3/17/2019 15:43,30.31,6909760173471
845,Justinberg,39,Urban,4/23/2019 8:59,14.65,9878231118211
846,Justinberg,39,Urban,4/26/2019 8:41,8.83,1823094898600
847,Justinberg,39,Urban,4/12/2019 5:27,17.03,8374760616644
848,Justinberg,39,Urban,5/3/2019 2:49,36.06,929541725138
849,Justinberg,39,Urban,3/14/2019 10:46,36.32,6771691925128
850,Justinberg,39,Urban,3/23/2019 6:28,30.58,3503303797228
851,Justinberg,39,Urban,4/20/2019 7:37,29.07,209654592347
852,Justinberg,39,Urban,3/10/2019 9:19,37.89,5563129650174
853,Justinberg,39,Urban,1/3/2019 22:50,5.81,9261156860363
854,Justinberg,39,Urban,3/10/2019 5:15,22.43,5552741571929
855,Justinberg,39,Urban,4/14/2019 14:48,24.34,1492818096457
856,Justinberg,39,Urban,1/22/2019 9:08,38.3,1287829992528
857,Justinberg,39,Urban,4/16/2019 1:26,16.58,1476443795435
858,Justinberg,39,Urban,4/16/2019 5:05,27.1,1854545390206
859,Justinberg,39,Urban,2/19/2019 4:01,36.27,7286435159398
860,Justinberg,39,Urban,2/1/2019 21:16,31.07,2739645930677
861,Justinberg,39,Urban,4/27/2019 12:41,18.99,3034613378260
862,Justinberg,39,Urban,4/24/2019 11:33,28.76,6493602832935
863,Justinberg,39,Urban,5/7/2019 20:22,18.74,6395645209944
864,Justinberg,39,Urban,4/1/2019 23:46,40.87,8957673981865
865,Justinberg,39,Urban,4/26/2019 8:12,7.68,1068654868178
866,Justinberg,39,Urban,2/20/2019 15:05,31.31,9201627426971
867,Justinberg,39,Urban,1/24/2019 10:16,8.83,1863373026072
868,Justinberg,39,Urban,4/4/2019 23:19,19.38,3733963439606
869,Justinberg,39,Urban,2/13/2019 23:56,10.18,3143508668222
870,Justinberg,39,Urban,4/14/2019 23:08,7.75,8860058514407
871,Justinberg,39,Urban,2/28/2019 21:39,14.4,1131855954787
872,Justinberg,39,Urban,1/27/2019 7:35,28.41,3494883589054
873,Justinberg,39,Urban,1/24/2019 19:32,38.79,1687190759049
874,Justinberg,39,Urban,3/12/2019 16:33,24.41,3085648665283
875,South Evanton,11,Urban,2/14/2019 5:55,42.5,9953662403430
876,South Evanton,11,Urban,1/7/2019 18:47,43.61,9122502715686
877,South Evanton,11,Urban,1/24/2019 7:08,17.83,2996657789222
878,South Evanton,11,Urban,4/28/2019 8:15,22.86,7585355194527
879,South Evanton,11,Urban,3/6/2019 3:56,30.87,5811915354455
880,South Evanton,11,Urban,4/27/2019 0:58,27.78,9377577941892
881,South Evanton,11,Urban,1/20/2019 23:10,25.94,3431712132166
882,South Evanton,11,Urban,4/25/2019 0:37,26.84,1539243695029
883,South Evanton,11,Urban,3/17/2019 0:31,36.31,2783523386780
884,South Evanton,11,Urban,2/25/2019 18:39,15.06,8873328684410
885,South Evanton,11,Urban,2/21/2019 8:05,34.21,5093964974376
886,South Evanton,11,Urban,4/10/2019 5:38,30.36,5254904485721
887,South Evanton,11,Urban,3/6/2019 23:01,44.41,2760303116294
888,South Evanton,11,Urban,1/10/2019 2:57,37.03,4817994919104
889,South Evanton,11,Urban,2/25/2019 11:11,15.94,2734317617023
890,South Evanton,11,Urban,4/14/2019 20:12,19.53,8345652117075
891,South Evanton,11,Urban,2/7/2019 8:44,7.69,9012605783098
892,South Evanton,11,Urban,3/22/2019 5:26,6.58,8377194684593
893,South Evanton,11,Urban,1/11/2019 11:02,39.99,9389412340616
894,South Evanton,11,Urban,4/26/2019 4:37,42.99,4021951320296
895,South Evanton,11,Urban,3/25/2019 15:50,23.48,4595712810673
896,South Evanton,11,Urban,4/29/2019 13:54,5.16,314702567786
897,South Evanton,11,Urban,2/13/2019 16:46,44.33,3933480252928
898,South Evanton,11,Urban,4/6/2019 16:41,9.3,1037050050692
899,South Evanton,11,Urban,2/26/2019 6:48,7.81,741939312160
900,South Evanton,11,Urban,1/17/2019 2:00,34.55,3373258213100
901,South Evanton,11,Urban,5/7/2019 12:30,34.03,3182588142048
902,South Evanton,11,Urban,4/8/2019 1:01,5.62,1336030545631
903,South Evanton,11,Urban,1/2/2019 6:55,16.96,9407700156319
904,South Evanton,11,Urban,2/8/2019 18:08,38.21,56240519093
905,South Evanton,11,Urban,1/9/2019 15:10,40.73,6529652825358
906,Lake Danielberg,19,Urban,2/24/2019 12:05,9.63,9149328902854
907,Lake Danielberg,19,Urban,2/13/2019 11:01,43.96,100023890906
908,Lake Danielberg,19,Urban,3/17/2019 19:23,10.18,4714399161872
909,Lake Danielberg,19,Urban,2/24/2019 19:34,34.82,2442272882270
910,Lake Danielberg,19,Urban,2/28/2019 15:08,44.96,6319592522765
911,Lake Danielberg,19,Urban,1/7/2019 9:41,17.39,4355535554709
912,Lake Danielberg,19,Urban,2/8/2019 5:58,10.31,2464526787162
913,Lake Danielberg,19,Urban,3/28/2019 9:56,28.53,9808251785117
914,Lake Danielberg,19,Urban,4/28/2019 4:00,39.82,7889097267847
915,Lake Danielberg,19,Urban,1/16/2019 11:59,20.07,8448605657090
916,Lake Danielberg,19,Urban,3/20/2019 5:37,33.9,25082058503
917,Lake Danielberg,19,Urban,3/21/2019 19:46,14.12,8573675679656
918,Lake Danielberg,19,Urban,1/28/2019 15:49,25.98,1418324640212
919,Lake Danielberg,19,Urban,2/8/2019 5:26,22.74,9524007172214
920,Lake Danielberg,19,Urban,2/9/2019 19:09,10.62,9241723273680
921,Lake Danielberg,19,Urban,1/21/2019 12:52,14.09,9568308937660
922,Lake Danielberg,19,Urban,5/3/2019 15:35,19.97,554189360191
923,Lake Danielberg,19,Urban,1/14/2019 22:04,24.14,7958893128864
924,Lake Danielberg,19,Urban,1/5/2019 17:44,28.79,9792091934593
925,Lake Danielberg,19,Urban,2/4/2019 17:32,24.49,859545474575
926,Lake Danielberg,19,Urban,2/23/2019 13:51,9.25,8304102117881
927,Lake Danielberg,19,Urban,2/6/2019 4:11,29.96,2331999439549
928,Lake Danielberg,19,Urban,3/5/2019 23:23,44.77,904234510499
929,Lake Danielberg,19,Urban,2/6/2019 19:59,30.31,3396701278037
930,Lake Danielberg,19,Urban,2/17/2019 5:30,11.7,4874329095698
931,Lake Danielberg,19,Urban,4/12/2019 5:18,41.45,5338695664074
932,East Kaylahaven,65,Urban,2/28/2019 4:13,25.96,3662521920044
933,East Kaylahaven,65,Urban,4/4/2019 2:35,23.18,57422927996
934,East Kaylahaven,65,Urban,4/2/2019 7:05,9.67,2088463469235
935,East Kaylahaven,65,Urban,1/17/2019 10:15,40.82,6342488049671
936,East Kaylahaven,65,Urban,4/9/2019 16:57,10.03,8036811423686
937,East Kaylahaven,65,Urban,2/11/2019 0:24,43.19,8671036380224
938,East Kaylahaven,65,Urban,4/6/2019 16:17,35.79,8930600376156
939,East Kaylahaven,65,Urban,1/29/2019 7:28,41.62,7157222598785
940,East Kaylahaven,65,Urban,2/28/2019 16:46,33.72,1224917954969
941,East Kaylahaven,65,Urban,3/17/2019 23:54,8.62,1953430308989
942,East Kaylahaven,65,Urban,1/29/2019 13:01,9.81,2058424667529
943,East Kaylahaven,65,Urban,3/23/2019 10:48,4.64,1908039054942
944,East Kaylahaven,65,Urban,1/4/2019 23:57,24.37,5735199074888
945,East Kaylahaven,65,Urban,3/27/2019 0:44,25.29,4840735033487
946,East Kaylahaven,65,Urban,1/7/2019 20:29,5.56,4657638800265
947,East Kaylahaven,65,Urban,3/21/2019 22:54,9.42,1468264328626
948,East Kaylahaven,65,Urban,2/23/2019 0:41,15.94,1602386536198
949,East Kaylahaven,65,Urban,2/10/2019 12:42,6.69,6071841295515
950,East Kaylahaven,65,Urban,1/21/2019 16:07,36.89,2411253353023
951,East Kaylahaven,65,Urban,4/17/2019 0:28,41.19,632034433617
952,East Kaylahaven,65,Urban,2/16/2019 21:02,34.42,7999611361088
953,East Kaylahaven,65,Urban,3/1/2019 15:07,23.45,3219972039261
954,East Kaylahaven,65,Urban,1/11/2019 10:41,8.02,9778559091886
955,East Kaylahaven,65,Urban,2/4/2019 2:25,38.13,2889304581969
956,East Kaylahaven,65,Urban,1/24/2019 16:52,31.4,7430406748016
957,East Kaylahaven,65,Urban,2/11/2019 21:07,4.75,9782978467542
958,East Kaylahaven,65,Urban,4/30/2019 8:22,37.41,1759788940587
959,East Kaylahaven,65,Urban,3/24/2019 13:53,32.21,6710058446869
960,East Kaylahaven,65,Urban,1/29/2019 6:40,26.79,5038187912880
961,West Heidi,28,Urban,3/14/2019 23:46,24.4,4908573010166
962,West Heidi,28,Urban,4/3/2019 3:16,24.76,1820229390169
963,West Heidi,28,Urban,3/30/2019 10:46,22.41,1711351640331
964,West Heidi,28,Urban,3/26/2019 9:45,22.33,826311164930
965,West Heidi,28,Urban,1/30/2019 12:59,30.84,8936556138183
966,West Heidi,28,Urban,3/19/2019 3:15,5.65,2474790192418
967,West Heidi,28,Urban,5/5/2019 15:47,37.75,3646773323549
968,West Heidi,28,Urban,2/5/2019 19:24,24.32,426277253824
969,West Heidi,28,Urban,3/11/2019 16:10,43.45,4654877028801
970,West Heidi,28,Urban,2/24/2019 4:41,40.8,4274249900056
971,West Heidi,28,Urban,3/30/2019 2:27,11.15,2264871572013
972,West Heidi,28,Urban,2/27/2019 11:19,35.19,6998274661093
973,West Heidi,28,Urban,3/2/2019 9:13,23.55,6478066239773
974,West Heidi,28,Urban,3/18/2019 4:53,4.29,4315017466135
975,West Heidi,28,Urban,2/6/2019 0:47,40.55,6257937027554
976,West Heidi,28,Urban,1/17/2019 3:43,5.78,9107695766684
977,West Heidi,28,Urban,4/6/2019 8:54,25.06,8916009392669
978,West Heidi,28,Urban,4/18/2019 20:05,32.74,1746486459381
979,West Heidi,28,Urban,4/17/2019 0:03,8.91,7617129474198
980,West Heidi,28,Urban,2/9/2019 19:23,39.76,5522902563780
981,West Heidi,28,Urban,4/6/2019 21:40,23.41,9786796535049
982,West Heidi,28,Urban,4/22/2019 0:38,8.89,5408402630569
983,West Heidi,28,Urban,2/19/2019 21:08,7.64,8966126701769
984,West Heidi,28,Urban,1/17/2019 9:28,24.19,8798102589241
985,West Heidi,28,Urban,1/1/2019 5:23,10.75,6571513080673
986,West Heidi,28,Urban,3/21/2019 0:26,9.06,6618749143588
987,West Heidi,28,Urban,1/29/2019 8:17,38.68,4818935872915
988,West Heidi,28,Urban,1/15/2019 11:49,21.44,83498621902
989,Karenside,5,Urban,1/25/2019 15:35,14.52,2652359361585
990,Karenside,5,Urban,4/2/2019 19:22,41.93,4093612247143
991,Karenside,5,Urban,4/19/2019 10:17,36.01,1322743709668
992,Karenside,5,Urban,4/14/2019 5:11,13.13,3659608833762
993,Karenside,5,Urban,1/22/2019 13:11,24.72,5326728612017
994,Karenside,5,Urban,3/18/2019 12:48,36.96,7605140597934
995,Karenside,5,Urban,3/9/2019 3:50,40.86,1757540646784
996,Karenside,5,Urban,1/27/2019 8:52,7.65,473229767373
997,Karenside,5,Urban,1/8/2019 8:49,22.64,2411622219363
998,Karenside,5,Urban,3/11/2019 16:18,44.29,3269160721454
999,Karenside,5,Urban,4/16/2019 23:13,39.32,3155939101247
1000,Karenside,5,Urban,3/14/2019 17:07,16.31,8818349412178
1001,Karenside,5,Urban,4/28/2019 2:38,39.41,4711188257853
1002,Karenside,5,Urban,5/3/2019 15:31,32.68,9194164542801
1003,Karenside,5,Urban,2/12/2019 20:45,25.58,6569017784661
1004,Karenside,5,Urban,4/4/2019 14:32,42.27,6771503242603
1005,Karenside,5,Urban,1/24/2019 7:48,9.39,4829062946394
1006,Karenside,5,Urban,2/24/2019 5:39,27.64,8058212392569
1007,Karenside,5,Urban,1/23/2019 23:30,37.62,1952933579896
1008,Karenside,5,Urban,4/19/2019 8:42,26.45,9293756968552
1009,Karenside,5,Urban,3/15/2019 15:11,31.89,5438262479794
1010,Karenside,5,Urban,1/25/2019 3:33,19.6,4716956966395
1011,Karenside,5,Urban,3/4/2019 20:36,25.21,9107960049863
1012,Karenside,5,Urban,1/12/2019 1:28,37.73,1873045802736
1013,Karenside,5,Urban,1/17/2019 12:18,11.6,2896161328712
1014,Karenside,5,Urban,3/21/2019 23:26,26.69,7728915318388
1015,Karenside,5,Urban,3/3/2019 18:15,19.19,1723489219600
1016,Karenside,5,Urban,2/19/2019 20:56,17.41,1217247793421
1017,South Karenland,4,Urban,1/8/2019 3:28,35.09,7995623208694
1018,South Karenland,4,Urban,2/12/2019 6:52,36.01,4015929454731
1019,South Karenland,4,Urban,5/8/2019 2:31,41.33,5688921852912
1020,South Karenland,4,Urban,3/3/2019 14:48,37.3,4104001937078
1021,South Karenland,4,Urban,4/22/2019 21:37,22.86,6728151431002
1022,South Karenland,4,Urban,2/14/2019 14:00,39.53,2861641294573
1023,South Karenland,4,Urban,2/12/2019 3:42,5.78,8890444520323
1024,South Karenland,4,Urban,3/26/2019 6:12,35.5,1482388219714
1025,South Karenland,4,Urban,4/25/2019 14:44,24.86,1307706550174
1026,South Karenland,4,Urban,3/24/2019 23:37,41.44,604857308441
1027,South Karenland,4,Urban,2/1/2019 19:45,31.64,9377347717139
1028,South Karenland,4,Urban,3/20/2019 10:34,33.24,3097268591514
1029,South Karenland,4,Urban,1/10/2019 23:48,37.58,7165967611782
1030,South Karenland,4,Urban,3/17/2019 1:22,23.26,556550826022
1031,South Karenland,4,Urban,3/19/2019 14:50,23.07,5759339375338
1032,South Karenland,4,Urban,1/31/2019 15:50,36.28,9219993138886
1033,South Karenland,4,Urban,1/25/2019 8:14,31.02,500482494804
1034,South Karenland,4,Urban,3/16/2019 2:20,4.87,2387922433429
1035,South Karenland,4,Urban,1/9/2019 20:59,44.44,3179946450655
1036,South Karenland,4,Urban,3/3/2019 7:40,22.44,7458610805424
1037,South Karenland,4,Urban,2/19/2019 2:20,39.59,9834070706163
1038,South Karenland,4,Urban,5/8/2019 11:38,19.77,7837163332630
1039,South Karenland,4,Urban,1/14/2019 2:07,24.71,8612310537569
1040,South Karenland,4,Urban,4/18/2019 13:07,8.56,7557919821071
1041,South Karenland,4,Urban,4/21/2019 11:42,7.44,3546758082082
1042,South Karenland,4,Urban,4/23/2019 9:19,12.34,9185788818366
1043,South Karenland,4,Urban,2/13/2019 3:55,24.16,3274616265567
1044,South Karenland,4,Urban,5/3/2019 16:09,19.69,2542833874680
1045,South Karenland,4,Urban,4/27/2019 16:20,6.62,9440452913212
1046,South Karenland,4,Urban,1/23/2019 5:56,22.54,906736207129
1047,South Karenland,4,Urban,3/22/2019 4:17,15.54,1305521187209
1048,South Karenland,4,Urban,3/30/2019 1:56,20.21,2903443186097
1049,South Karenland,4,Urban,2/2/2019 14:50,10.54,4511035891557
1050,South Karenland,4,Urban,1/3/2019 6:18,39.16,5488595025427
1051,South Karenland,4,Urban,2/26/2019 13:01,38.05,445163644058
1052,South Karenland,4,Urban,2/26/2019 20:40,35.61,8413974071006
1053,South Karenland,4,Urban,1/2/2019 21:27,19.57,7272197128628
1054,South Karenland,4,Urban,4/25/2019 5:20,36.71,7085374615497
1055,West Gabriel,57,Urban,4/29/2019 1:22,36.7,4103498186235
1056,West Gabriel,57,Urban,1/15/2019 14:51,13.38,7560918647139
1057,West Gabriel,57,Urban,4/21/2019 4:50,4.96,2694140247746
1058,West Gabriel,57,Urban,1/16/2019 6:23,25.97,6590477525761
1059,West Gabriel,57,Urban,5/1/2019 2:18,27.45,2827457582877
1060,West Gabriel,57,Urban,2/28/2019 12:03,31.82,4153068746970
1061,West Gabriel,57,Urban,3/9/2019 4:39,14.41,8736179372694
1062,West Gabriel,57,Urban,2/20/2019 6:07,8.44,6912411809711
1063,West Gabriel,57,Urban,3/17/2019 4:22,15.95,9297065011626
1064,West Gabriel,57,Urban,4/20/2019 5:31,23.69,4906123013063
1065,West Gabriel,57,Urban,4/27/2019 0:34,37.74,7635908923026
1066,West Gabriel,57,Urban,4/25/2019 14:28,10.86,8501534816997
1067,West Gabriel,57,Urban,1/30/2019 15:37,25.64,3458714190369
1068,West Gabriel,57,Urban,5/1/2019 4:34,8.67,425757573667
1069,West Gabriel,57,Urban,1/31/2019 2:31,6.8,1042280944345
1070,West Gabriel,57,Urban,4/8/2019 21:34,13.31,8629908298269
1071,West Gabriel,57,Urban,1/15/2019 18:25,11.71,3842429247256
1072,West Gabriel,57,Urban,1/12/2019 16:34,31.98,2986879445341
1073,West Gabriel,57,Urban,1/23/2019 5:22,40.17,9157930188085
1074,West Gabriel,57,Urban,2/17/2019 7:39,17.03,4385812494114
1075,West Gabriel,57,Urban,1/28/2019 22:22,5.58,8437986648490
1076,West Gabriel,57,Urban,2/20/2019 9:30,28.13,7467212471692
1077,West Gabriel,57,Urban,5/5/2019 1:24,27.57,4428773411209
1078,North Markport,22,Urban,2/18/2019 8:17,38.09,925012921771
1079,North Markport,22,Urban,4/26/2019 4:45,44.37,1628416621603
1080,North Markport,22,Urban,3/31/2019 13:58,29.41,3093467204446
1081,North Markport,22,Urban,1/21/2019 11:49,27.68,4556759119631
1082,North Markport,22,Urban,4/13/2019 7:37,20.09,4311213165551
1083,North Markport,22,Urban,4/28/2019 4:34,40.46,2567890241480
1084,North Markport,22,Urban,4/10/2019 22:15,38.02,8834525256657
1085,North Markport,22,Urban,2/8/2019 22:01,34.69,2742194758388
1086,North Markport,22,Urban,2/22/2019 15:00,16.46,2798292218088
1087,North Markport,22,Urban,4/9/2019 14:55,20.23,2580600321555
1088,North Markport,22,Urban,4/29/2019 11:39,19.8,1839021476247
1089,North Markport,22,Urban,4/6/2019 2:16,18.15,7268609489111
1090,North Markport,22,Urban,5/4/2019 15:30,28.93,1471664210200
1091,North Markport,22,Urban,1/17/2019 11:37,8.68,930356390428
1092,Raymondhaven,11,Urban,3/12/2019 6:59,16.98,6447701812060
1093,Raymondhaven,11,Urban,5/6/2019 23:22,25.76,8721024233275
1094,Raymondhaven,11,Urban,2/8/2019 23:57,5.7,3930029851451
1095,Raymondhaven,11,Urban,2/1/2019 5:51,13.86,8721051413299
1096,Raymondhaven,11,Urban,2/23/2019 11:13,4.24,294151163985
1097,Raymondhaven,11,Urban,2/22/2019 23:54,7.64,7311722757336
1098,Raymondhaven,11,Urban,3/7/2019 20:59,17.66,9257559713061
1099,Raymondhaven,11,Urban,2/17/2019 2:06,39.7,3251742665126
1100,Raymondhaven,11,Urban,1/6/2019 20:15,21.19,9473615555967
1101,Raymondhaven,11,Urban,2/16/2019 4:31,24.31,8960623511494
1102,Raymondhaven,11,Urban,3/31/2019 17:01,36.29,8959236448389
1103,Raymondhaven,11,Urban,1/27/2019 15:52,41.76,7325938233362
1104,Raymondhaven,11,Urban,3/2/2019 4:56,5.19,4175054279743
1105,Raymondhaven,11,Urban,1/25/2019 6:48,14.65,3912461075756
1106,Raymondhaven,11,Urban,2/28/2019 16:10,11.26,3122705988715
1107,Raymondhaven,11,Urban,1/13/2019 1:03,17.33,2830434127398
1108,Raymondhaven,11,Urban,4/15/2019 12:15,6.74,6814069660716
1109,Raymondhaven,11,Urban,4/6/2019 13:52,30.36,8733066774197
1110,Raymondhaven,11,Urban,5/8/2019 4:39,18.45,1811574736337
1111,Raymondhaven,11,Urban,4/30/2019 19:54,29.84,7628275458574
1112,Raymondhaven,11,Urban,4/4/2019 6:46,41.45,2893202480774
1113,Raymondhaven,11,Urban,2/28/2019 5:23,21.78,1853831474811
1114,Raymondhaven,11,Urban,3/31/2019 14:58,7.67,3677670833473
1115,Raymondhaven,11,Urban,2/7/2019 16:19,38.67,8352957849877
1116,Raymondhaven,11,Urban,3/20/2019 2:20,38.53,8658255136559
1117,North Barbara,18,Urban,5/4/2019 2:33,24.09,9275090570165
1118,North Barbara,18,Urban,2/4/2019 8:12,42.59,4971254409177
1119,North Barbara,18,Urban,3/23/2019 20:59,23.76,5550267040448
1120,North Barbara,18,Urban,4/17/2019 2:49,39.18,3503287273107
1121,North Barbara,18,Urban,2/11/2019 18:51,43.26,8973500869212
1122,North Barbara,18,Urban,4/6/2019 9:03,26.64,929433010137
1123,North Barbara,18,Urban,3/24/2019 6:49,4.05,5344060775757
1124,North Barbara,18,Urban,5/5/2019 9:46,26.54,4328278612005
1125,North Barbara,18,Urban,4/27/2019 0:19,16.89,5104120535581
1126,North Barbara,18,Urban,3/16/2019 10:22,25.06,9745705975659
1127,North Barbara,18,Urban,4/10/2019 17:12,10.94,355505295148
1128,North Barbara,18,Urban,4/1/2019 0:20,31.72,9786164746039
1129,North Barbara,18,Urban,2/14/2019 11:29,4.11,7676958819518
1130,North Barbara,18,Urban,1/17/2019 18:14,18.27,378378458823
1131,North Barbara,18,Urban,4/30/2019 5:22,28.89,3280924853266
1132,North Barbara,18,Urban,3/8/2019 9:24,29.15,96327208793
1133,North Barbara,18,Urban,3/27/2019 9:44,33.4,5616232989843
1134,North Barbara,18,Urban,5/5/2019 15:15,38.15,256007222475
1135,North Barbara,18,Urban,3/17/2019 17:07,6.12,5476938523655
1136,North Barbara,18,Urban,4/9/2019 17:12,6.68,2535408162930
1137,North Barbara,18,Urban,2/3/2019 23:57,11.54,5814426769909
1138,North Barbara,18,Urban,1/8/2019 5:21,25.84,3505169399905
1139,Lake Scottton,58,Urban,2/18/2019 9:22,25.02,3909343123179
1140,Lake Scottton,58,Urban,5/5/2019 11:21,18.77,405381774029
1141,Lake Scottton,58,Urban,3/26/2019 0:49,9.79,1827900502613
1142,Lake Scottton,58,Urban,4/24/2019 11:54,5.31,9668336101351
1143,Lake Scottton,58,Urban,2/7/2019 5:08,10.76,4201252290232
1144,Lake Scottton,58,Urban,2/15/2019 6:49,22.75,8382035977413
1145,Lake Scottton,58,Urban,5/3/2019 22:33,9.01,1289762706583
1146,Lake Scottton,58,Urban,3/25/2019 21:46,36.92,7043639906896
1147,Lake Scottton,58,Urban,1/18/2019 2:32,31.92,5706292854110
1148,Lake Scottton,58,Urban,2/5/2019 11:47,24.54,3770264244362
1149,Lake Scottton,58,Urban,1/28/2019 2:32,23.95,9483395581537
1150,Lake Scottton,58,Urban,5/3/2019 15:26,25.68,771160797894
1151,Lake Scottton,58,Urban,1/11/2019 19:18,31.31,9305780926672
1152,Lake Scottton,58,Urban,4/11/2019 4:26,22.03,2026817631440
1153,Lake Scottton,58,Urban,1/21/2019 4:20,21.81,294152016280
1154,Lake Scottton,58,Urban,4/19/2019 21:32,37.67,5487285317750
1155,Lake Scottton,58,Urban,4/8/2019 11:19,44.03,9052901892070
1156,Lake Scottton,58,Urban,5/8/2019 13:10,18.04,5616262558026
1157,Lake Scottton,58,Urban,2/8/2019 17:29,34.95,7928828679563
1158,Lake Scottton,58,Urban,3/29/2019 13:33,35.36,3706314280455
1159,Lake Scottton,58,Urban,1/13/2019 13:34,24.81,395502999618
1160,Lake Scottton,58,Urban,2/27/2019 7:09,9.43,8167805104097
1161,Lake Scottton,58,Urban,4/2/2019 21:10,43.2,3927212153065
1162,Lake Scottton,58,Urban,4/18/2019 23:06,4.36,5843811924401
1163,West Josephberg,45,Urban,2/19/2019 16:22,36.39,3322126516683
1164,West Josephberg,45,Urban,3/5/2019 3:27,12.91,102684585771
1165,West Josephberg,45,Urban,2/9/2019 14:07,4.42,8303790674379
1166,West Josephberg,45,Urban,1/16/2019 16:17,7.04,2507076269228
1167,West Josephberg,45,Urban,2/17/2019 6:28,41.49,2821329685338
1168,West Josephberg,45,Urban,1/29/2019 2:13,7.58,6142965001815
1169,West Josephberg,45,Urban,2/28/2019 18:19,11.1,3529532452493
1170,West Josephberg,45,Urban,1/18/2019 12:47,43.85,9654655899765
1171,West Josephberg,45,Urban,4/19/2019 1:55,42.53,6114371775734
1172,West Josephberg,45,Urban,2/19/2019 20:48,4.07,1348027294873
1173,West Josephberg,45,Urban,3/16/2019 7:06,10.04,6775774050400
1174,West Josephberg,45,Urban,4/29/2019 10:20,28.73,1732534308091
1175,West Josephberg,45,Urban,1/14/2019 18:07,9.71,4726129535990
